ECG_Raw,ECG_Clean,ECG_Rate,ECG_Quality,ECG_R_Peaks,ECG_P_Peaks,ECG_P_Onsets,ECG_P_Offsets,ECG_Q_Peaks,ECG_R_Onsets,ECG_R_Offsets,ECG_S_Peaks,ECG_T_Peaks,ECG_T_Onsets,ECG_T_Offsets,ECG_Phase_Atrial,ECG_Phase_Completion_Atrial,ECG_Phase_Ventricular,ECG_Phase_Completion_Ventricular
0.05445402151014341,0.05266032898013941,138.26460248750163,0.19967537308318922,0,0,0,0,0,0,0,0,0,0,0,0.0,0.10596026490066227,1.0,0.27586206896551724
0.0543034586012415,0.05201671857857044,138.26658426499878,0.20164460710055632,0,0,0,0,0,0,0,0,0,0,0,0.0,0.11258278145695363,1.0,0.29310344827586204
0.053780719508634514,0.05163197526175367,138.26867725053168,0.2036393552856473,0,0,0,0,0,0,0,0,0,0,0,0.0,0.11920529801324505,1.0,0.3103448275862069
0.05333749739150631,0.05143258442076342,138.27088042966741,0.2056596176384622,0,0,0,0,0,0,0,0,0,0,0,0.0,0.12582781456953643,1.0,0.3275862068965517
0.05303053990226405,0.05133452431840899,138.273192788373,0.20770539415900094,0,0,0,0,0,0,0,0,0,0,0,0.0,0.13245033112582782,1.0,0.3448275862068966
0.052781342701778595,0.05125365771305488,138.27561331299927,0.2097766848472636,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1390728476821192,1.0,0.3620689655172414
0.05253730958001483,0.051161673178338744,138.2781409902648,0.21187348970325015,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1456953642384106,1.0,0.3793103448275862
0.052217275157045474,0.05113095986231638,138.28077480724025,0.2139958087269606,0,0,0,0,0,0,0,0,0,0,0,0.0,0.152317880794702,1.0,0.39655172413793105
0.05172188527485583,0.05130273843859008,138.2835137513324,0.21614364191839494,0,0,0,0,0,0,0,1,0,0,0,0.0,0.15894039735099338,1.0,0.41379310344827586
0.05115885479045093,0.05180063803853368,138.28635681026904,0.21831698927755314,0,0,0,0,0,0,0,0,0,0,0,0.0,0.16556291390728478,1.0,0.43103448275862066
0.050917105963851954,0.052690575668228636,138.28930297208314,0.22051585080443528,0,0,0,0,0,0,0,0,0,0,0,0.0,0.17218543046357615,1.0,0.4482758620689655
0.051168863020160486,0.054034910128169626,138.29235122509795,0.22274022649904124,0,0,0,0,0,0,0,0,0,0,0,0.0,0.17880794701986755,1.0,0.46551724137931033
0.05129432110192219,0.05596674295144911,138.29550055791185,0.22499011636137123,0,0,0,0,0,0,0,0,0,0,0,0.0,0.18543046357615897,1.0,0.4827586206896552
0.05056746691469935,0.058691150315772586,138.2987499593834,0.227265520391425,0,0,0,0,0,0,0,0,0,0,0,0.0,0.19205298013245037,1.0,0.5
0.05018551801916076,0.062417254120285634,138.3020984186165,0.22956643858920267,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1986754966887417,1.0,0.5172413793103449
0.05376304426855134,0.06728789521566352,138.305544924946,0.23189287095470423,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2052980132450331,1.0,0.5344827586206896
0.06360870002032465,0.07335045724169675,138.30908846792295,0.2342448174879297,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21192052980132453,1.0,0.5517241379310345
0.07627270270897797,0.08058865272883618,138.31272803730053,0.23662227818887907,0,0,0,0,0,0,0,0,0,1,0,0.0,0.21854304635761593,1.0,0.5689655172413793
0.0849128361733075,0.08901657023317555,138.3164626230197,0.23902525305755234,0,0,0,0,0,0,0,0,0,0,0,0.0,0.22516556291390727,1.0,0.5862068965517241
0.08802057643551173,0.0987588982177753,138.32029121519534,0.24145374209394946,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2317880794701987,1.0,0.603448275862069
0.09281513303314201,0.10998761745646593,138.32421280410222,0.24390774529807047,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2384105960264901,1.0,0.6206896551724138
0.10677926692011554,0.12270114788210659,138.3282263801614,0.2463872626699154,0,0,0,0,0,0,0,0,0,0,0,0.0,0.24503311258278143,1.0,0.6379310344827586
0.12806044376263404,0.13652632777235216,138.3323309339266,0.24889229420948425,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25165562913907286,1.0,0.6551724137931034
0.14796205149949518,0.15073915948210478,138.33652545607083,0.25142283991677694,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2582781456953642,1.0,0.6724137931034483
0.161789100612753,0.16449474377439854,138.34080893737305,0.25397889979179356,0,0,0,0,0,0,0,0,0,0,0,0.0,0.26490066225165565,1.0,0.6896551724137931
0.1739316189106907,0.17706847837254852,138.34518036870512,0.25656047383453406,0,0,0,0,0,0,0,0,0,0,0,0.0,0.271523178807947,1.0,0.7068965517241378
0.19223812147688,0.1879281150769134,138.3496387410187,0.2591675620449984,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2781456953642384,1.0,0.7241379310344828
0.21929492206257306,0.19662559458605278,138.35418304533263,0.2618001644231867,0,0,0,0,0,0,1,0,0,0,0,0.0,0.2847682119205298,1.0,0.7413793103448276
0.24953933063983416,0.2026510611833003,138.35881227271997,0.26445828096909885,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2913907284768212,1.0,0.7586206896551724
0.27351582478043607,0.2054119300960892,138.36352541429576,0.26714191168273493,0,0,0,0,0,0,0,0,1,0,0,0.0,0.2980132450331126,1.0,0.7758620689655172
0.28318858612935077,0.20438551867893875,138.3683214612044,0.2698510565640949,0,0,0,0,0,0,0,0,0,0,0,0.0,0.304635761589404,1.0,0.7931034482758621
0.27354883095001614,0.19935498270039273,138.37319940460753,0.2725857156131787,0,0,0,0,0,0,0,0,0,0,0,0.0,0.31125827814569534,1.0,0.8103448275862069
0.24358586868144913,0.19058342341860296,138.37815823567195,0.27534588882998645,0,0,0,0,0,0,0,0,0,0,0,0.0,0.31788079470198677,1.0,0.8275862068965517
0.19962592158811385,0.17881077321041045,138.38319694555753,0.27813157621451806,0,0,0,0,0,0,0,0,0,0,0,0.0,0.32450331125827814,1.0,0.8448275862068967
0.15520164829227442,0.1650435154849229,138.38831452540563,0.2809427777667736,0,0,0,0,0,0,0,0,0,0,0,0.0,0.33112582781456956,1.0,0.8620689655172413
0.12268424623747949,0.1502467406723364,138.39350996632731,0.283779493486753,0,0,0,0,0,0,0,0,0,0,0,0.0,0.33774834437086093,1.0,0.8793103448275862
0.1046455733530357,0.13514599362368496,138.39878225939185,0.2866417233744563,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3443708609271523,1.0,0.896551724137931
0.09510950836813102,0.12025175209335057,138.40413039561534,0.2895294674298835,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3509933774834437,1.0,0.9137931034482758
0.0876996233245527,0.10599885806412969,138.40955336594962,0.2924427256530346,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3576158940397351,1.0,0.9310344827586207
0.08027651564608168,0.09281361278353721,138.41505016127107,0.29538149804390956,0,0,0,0,0,0,0,0,0,0,0,0.0,0.36423841059602646,1.0,0.9482758620689656
0.0731429677828322,0.08106016212074953,138.4206197723698,0.2983457846025085,0,0,0,0,0,0,0,0,0,0,0,0.0,0.37086092715231794,1.0,0.9655172413793104
0.06620935886985535,0.07095499997425703,138.4262611899387,0.3013355853288312,0,0,0,0,0,0,0,0,0,0,0,0.0,0.37748344370860926,1.0,0.9827586206896552
0.05899540503091618,0.06251948691832958,138.43197340456314,0.30435090022287786,0,0,0,0,0,0,0,0,0,0,0,0.0,0.38410596026490074,1.0,1.0
0.0518221542176274,0.0555766322962753,138.43775540671012,0.30739172928464836,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3907284768211921,0.0,0.0
0.04565551207835351,0.049803103693868936,138.44360618671823,0.31045807251414287,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3973509933774834,0.0,0.006451612903225807
0.04103258567059758,0.04484445086151707,138.44952473478722,0.31354992991136116,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4039735099337749,0.0,0.012903225806451615
0.03769642402405191,0.040433623963298214,138.4555100409682,0.3166673014763034,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4105960264900662,0.0,0.01935483870967742
0.03505160335617227,0.03642756649730968,138.4615610951536,0.3198101872089695,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4172185430463576,0.0,0.02580645161290323
0.03261746141249634,0.03275947333883479,138.46767688706748,0.32297858710935945,0,0,0,0,0,0,0,0,0,0,0,0.0,0.42384105960264906,0.0,0.03225806451612903
0.0302092511667311,0.029382165111805185,138.47385640625586,0.32617250117747343,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4304635761589404,0.0,0.03870967741935484
0.027918696642972758,0.026250469039134108,138.48009864207734,0.32939192941331125,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43708609271523186,0.0,0.04516129032258064
0.025827204497997622,0.0233217146786065,138.48640258369377,0.33263687181687296,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4437086092715232,0.0,0.05161290322580646
0.02366310686973823,0.02054473967853652,138.4927672200611,0.3359073283881584,0,0,0,0,0,0,0,0,0,0,0,0.0,0.45033112582781454,0.0,0.058064516129032254
0.020943224743309917,0.017847630891414286,138.49919153992025,0.3392032991271679,0,0,0,0,0,0,0,0,0,0,0,0.0,0.456953642384106,0.0,0.06451612903225806
0.017589103013189823,0.015146571540517306,138.50567453178851,0.34252478403390124,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4635761589403974,0.0,0.07096774193548387
0.014155583258315315,0.012366592147720594,138.51221518395047,0.3458717831083585,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4701986754966887,0.0,0.07741935483870968
0.011216197646892566,0.00944580945187518,138.51881248444974,0.34924429635053966,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4768211920529802,0.0,0.08387096774193549
0.008782024204784822,0.0063199319607728285,138.52546542108033,0.35264232376044463,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4834437086092715,0.0,0.09032258064516129
0.006605603530906411,0.0029148304713213103,138.53217298137847,0.35606586533807355,0,0,0,0,0,0,0,0,0,0,0,0.0,0.49006622516556286,0.0,0.0967741935483871
0.004694929185584958,-0.0008309880800969815,138.5389341526144,0.3595149210834264,0,0,0,0,0,0,0,0,0,0,0,0.0,0.49668874172185434,0.0,0.10322580645161292
0.002980240359251916,-0.004923142465849114,138.54574792178445,0.36298949099650313,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5033112582781457,0.0,0.10967741935483871
0.000614546799481083,-0.009275205215070793,138.55261327560314,0.3664895750773037,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5099337748344371,0.0,0.11612903225806451
-0.0036910919736649066,-0.01370165486424424,138.5595292004955,0.3700151733258282,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5165562913907285,0.0,0.12258064516129032
-0.010339365277154997,-0.017947633367035257,138.56649468258945,0.37356628574207656,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5231788079470199,0.0,0.12903225806451613
-0.01837799618614939,-0.021748422948992693,138.57350870770864,0.3771429123260488,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5298013245033113,0.0,0.13548387096774195
-0.026810516759208005,-0.024887993429280785,138.58057026136484,0.38074505307774503,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5364238410596026,0.0,0.14193548387096774
-0.0357823564899522,-0.027212261196792563,138.58767832875108,0.38437270799716505,0,0,0,0,0,0,0,0,0,0,0,0.0,0.543046357615894,0.0,0.14838709677419354
-0.04541888352341981,-0.028589608836943392,138.59483189473457,0.3880258770843091,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5496688741721855,0.0,0.15483870967741936
-0.05348696936832245,-0.028876298356763377,138.60202994385,0.3917045603391769,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5562913907284768,0.0,0.16129032258064518
-0.05546206469700993,-0.02795111716852814,138.6092714602927,0.39540875776176854,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5629139072847682,0.0,0.16774193548387098
-0.04795821995154933,-0.025808379848252502,138.61655542791223,0.39913846935208425,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5695364238410596,0.0,0.17419354838709677
-0.03204604734830083,-0.022629563161758563,138.62388083020602,0.40289369511012374,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5761589403973509,0.0,0.18064516129032257
-0.013007500965747827,-0.018770263735842417,138.63124665031302,0.4066744350358872,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5827814569536424,0.0,0.1870967741935484
0.0028875341101130183,-0.014668496058572181,138.63865187100782,0.4104806891293744,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5894039735099338,0.0,0.1935483870967742
0.011767334664226577,-0.01072681398732722,138.64609547469453,0.4143124573905856,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5960264900662252,0.0,0.2
0.013744097392143599,-0.007226202605904331,138.65357644340102,0.4181697398195207,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6026490066225165,0.0,0.20645161290322583
0.011901468461985329,-0.004308153241051785,138.66109375877343,0.4220525364161797,0,0,0,0,0,0,0,0,0,0,0,0.0,0.609271523178808,0.0,0.2129032258064516
0.00943631105146273,-0.002014341308953648,138.66864640207046,0.4259608471805626,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6158940397350994,0.0,0.21935483870967742
0.0075977431840322796,-0.0003301751194105528,138.67623335415823,0.4298946721126693,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6225165562913907,0.0,0.2258064516129032
0.006126694108137162,0.0008105055790224883,138.68385359550496,0.4338540112124999,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6291390728476821,0.0,0.23225806451612901
0.004701321145211471,0.001549945300412476,138.69150610617598,0.4378388644800545,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6357615894039735,0.0,0.23870967741935484
0.0033316230010828774,0.0021216846681269036,138.69918986582877,0.441849231915333,0,0,0,0,0,0,0,0,0,0,0,0.0,0.642384105960265,0.0,0.24516129032258063
0.001912831971667395,0.002831740410210573,138.70690385370838,0.4458851135183353,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6490066225165563,0.0,0.25161290322580643
9.571640075267001e-05,0.004004682841321689,138.71464704864255,0.4499465092890615,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6556291390728478,0.0,0.25806451612903225
-0.0022046327745320468,0.005911345355260639,138.72241842903756,0.4540334192275115,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6622516556291391,0.0,0.2645161290322581
-0.003967791755254418,0.008709288251541727,138.7302169728737,0.4581458433336855,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6688741721854304,0.0,0.2709677419354839
-0.002848823357338981,0.012421053595817948,138.73804165770127,0.4622837816075835,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6754966887417219,0.0,0.27741935483870966
0.0033164865042137493,0.016944418749191288,138.74589146063647,0.4664472340492053,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6821192052980134,0.0,0.2838709677419355
0.01432339087383586,0.02207324678377162,138.7537653583576,0.47063620065855094,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6887417218543046,0.0,0.2903225806451613
0.027580769060962587,0.02752514941168209,138.76166232710133,0.4748506814356204,0,0,0,0,0,0,0,0,0,0,0,0.0,0.695364238410596,0.0,0.2967741935483871
0.04058017082090894,0.03298107866394709,138.76958134265925,0.4790906763804139,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7019867549668874,0.0,0.3032258064516129
0.05253020532187551,0.038123775424603,138.7775213803743,0.4833561854929313,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7086092715231788,0.0,0.3096774193548387
0.06311103943026125,0.04265865084958375,138.78548141513764,0.48764148018619174,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7152317880794702,0.0,0.31612903225806455
0.07066504417496304,0.046325966206791774,138.79346042138545,0.49191218893831,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7218543046357616,0.0,0.32258064516129037
0.07294050730488524,0.048923635133694104,138.8014573730961,0.4961625831623055,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7284768211920529,0.0,0.3290322580645161
0.06969156576720721,0.050340532163225704,138.80947124378727,0.5003926628581781,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7350993377483444,0.0,0.33548387096774196
0.06354980069534928,0.05058652698671795,138.8175010065133,0.5046024280259276,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7417218543046359,0.0,0.34193548387096767
0.057731818639821395,0.04980784402300076,138.82554563386267,0.5087918786655544,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7483443708609272,0.0,0.34838709677419355
0.053345300568869485,0.04827202988652593,138.83360409795574,0.512961014777058,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7549668874172185,0.0,0.3548387096774194
0.049426243743992584,0.04630932166439283,138.8416753704425,0.5171098363604391,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7615894039735099,0.0,0.36129032258064514
0.04512444376770828,0.04423279411477138,138.84975842250043,0.521238343415697,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7682119205298015,0.0,0.36774193548387096
0.04093526216135856,0.04228886858674465,138.85785222483278,0.5253465359428322,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7748344370860927,0.0,0.3741935483870968
0.037541784371105086,0.04066202605315079,138.86595574766682,0.5294344139418444,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7814569536423842,0.0,0.38064516129032255
0.03425820987272461,0.03950780377334236,138.87406796075194,0.5335019774127338,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7880794701986755,0.0,0.3870967741935484
0.029996875819360832,0.038975843002092336,138.88218783335864,0.5375492263555001,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7947019867549668,0.0,0.3935483870967742
0.026249058601376874,0.03919894717385685,138.8903143342771,0.5415761607701435,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8013245033112583,0.0,0.4
0.02746894021382962,0.04023792884920725,138.89844643181576,0.5455827806566641,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8079470198675498,0.0,0.4064516129032258
0.03642226648711301,0.04200783976872548,138.90658309380083,0.5495690860150617,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8145695364238411,0.0,0.41290322580645167
0.04966597401786541,0.04426129356232276,138.9147232875751,0.5535350768453364,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8211920529801324,0.0,0.41935483870967744
0.059877897863927054,0.046683219154448265,138.92286597999737,0.5574807531474882,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8278145695364238,0.0,0.4258064516129032
0.06291697146123681,0.04903871621371502,138.931010137442,0.5614061149215173,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8344370860927152,0.0,0.4322580645161291
0.061036611970388295,0.051246225735999004,138.93915472579846,0.5653111621674234,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8410596026490066,0.0,0.43870967741935485
0.059222489695140046,0.05332301412182418,138.94729871047113,0.5691958948852064,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8476821192052981,0.0,0.4451612903225807
0.06006540345060778,0.055274473105560114,138.95544105637927,0.5730603130748666,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8543046357615894,0.0,0.4516129032258064
0.06254755822228808,0.05703238871775779,138.9635807279571,0.576904416736404,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8609271523178808,0.0,0.45806451612903226
0.06438206448873533,0.05848831529853724,138.9717166891541,0.5807282058698183,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8675496688741722,0.0,0.46451612903225803
0.06446871049796424,0.059593306107207575,138.97984790343526,0.58453168047511,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8741721854304637,0.0,0.47096774193548385
0.06345465229386178,0.06044581944411255,138.98797333378187,0.5883148405522785,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8807947019867549,0.0,0.4774193548387097
0.06282142262405209,0.061288992447796335,138.996091942692,0.5920776861013243,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8874172185430464,0.0,0.48387096774193544
0.06367423930698483,0.06240728981388831,139.00420269218162,0.5958202171222469,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8940397350993378,0.0,0.49032258064516127
0.06589823192359627,0.06400663239455318,139.01230454378535,0.5995424336150469,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9006622516556291,0.0,0.4967741935483872
0.06805328101386532,0.06618337760827596,139.02039645855783,0.6032443355797238,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9072847682119205,0.0,0.5032258064516129
0.06835763466050647,0.06900548956694944,139.02847739707502,0.6069259230162778,0,0,0,0,0,0,0,0,0,0,0,0.0,0.913907284768212,0.0,0.5096774193548387
0.06650558725312772,0.07262734988466721,139.03654631943567,0.610587195924709,0,0,1,0,0,0,0,0,0,0,0,0.0,0.9205298013245033,0.0,0.5161290322580645
0.06488661294988578,0.07733111471093548,139.044602185263,0.6142281543050173,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9271523178807948,0.0,0.5225806451612903
0.0674087172810379,0.08344600086490607,139.05264395370637,0.6178487981572027,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9337748344370861,0.0,0.5290322580645161
0.07620790693360013,0.09119338848708174,139.06067058344348,0.6214491274812651,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9403973509933774,0.0,0.535483870967742
0.08954012788297987,0.10056333474196628,139.0686810326823,0.6250291422772047,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9470198675496688,0.0,0.5419354838709678
0.10347638091769441,0.11129225916831549,139.0766742591634,0.6285888425450212,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9536423841059604,0.0,0.5483870967741935
0.11556212656320733,0.12292715546013655,139.0846492201624,0.632128228284715,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9602649006622517,0.0,0.5548387096774193
0.12660673152532026,0.13492277832328636,139.09260487249253,0.635647299496286,0,0,0,0,0,0,0,0,0,0,0,0.0,0.966887417218543,0.0,0.5612903225806452
0.13959355243346977,0.14672645850897562,139.10054017250735,0.6391460561797337,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9735099337748344,0.0,0.567741935483871
0.15745449602995662,0.15780870926101692,139.10845407610378,0.6426244983350589,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9801324503311257,0.0,0.5741935483870968
0.18112305560132255,0.16762057835879077,139.116345538725,0.6460826259622608,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9867549668874173,0.0,0.5806451612903226
0.20832458790293892,0.17553166087740535,139.12421351536375,0.6495204390613403,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9933774834437087,0.0,0.5870967741935484
0.23367225868852876,0.18084801639835665,139.13205696056573,0.6529379376322965,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.5935483870967742
0.25018966335029447,0.18294563301684336,139.13987482843305,0.6563351216751299,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.6
0.25151007282143,0.18144880621444728,139.14766607262806,0.6597119911898404,0,0,0,0,0,0,0,0,0,0,0,1.0,0.016129032258064516,0.0,0.6064516129032258
0.2347151340324252,0.17635495807766682,139.15542964637697,0.663068546176428,0,0,0,0,0,0,0,0,0,0,0,1.0,0.03225806451612903,0.0,0.6129032258064516
0.20350923587668218,0.16804830747970675,139.16316450247416,0.6664047866348926,0,0,0,0,0,0,0,0,0,0,0,1.0,0.04838709677419355,0.0,0.6193548387096774
0.16810748553636126,0.15718102972099657,139.17086959328617,0.6697207125652342,0,0,0,0,0,0,0,0,0,0,0,1.0,0.06451612903225806,0.0,0.6258064516129033
0.1389773604562076,0.14446001302668854,139.17854387075596,0.6730163239674533,0,0,0,0,0,0,0,0,0,0,0,1.0,0.08064516129032259,0.0,0.6322580645161291
0.1194996303357351,0.1304740364445327,139.18618628640758,0.6762916208415493,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0967741935483871,0.0,0.6387096774193548
0.10564826337536957,0.11569199491647661,139.19379579135068,0.6795466031875224,0,0,0,0,0,0,0,0,0,0,0,1.0,0.1129032258064516,0.0,0.6451612903225807
0.0922762199946985,0.10059230867965813,139.20137133628543,0.6827812710053723,0,0,0,0,0,0,0,0,0,0,0,1.0,0.12903225806451613,0.0,0.6516129032258066
0.07804822690328705,0.08574287495651065,139.2089118715074,0.6859956242950996,0,0,0,0,0,0,0,0,0,0,0,1.0,0.14516129032258063,0.0,0.6580645161290322
0.06471335546753357,0.07172630437749554,139.21641634691267,0.689189663056704,0,0,0,0,0,0,0,0,0,0,0,1.0,0.16129032258064518,0.0,0.6645161290322582
0.05376412343257673,0.05898546800636139,139.22388371200316,0.6923633872901855,0,0,0,0,0,0,0,0,0,0,0,1.0,0.1774193548387097,0.0,0.6709677419354839
0.044659842050742075,0.047723970336484345,139.2313129158921,0.6955167969955441,0,0,0,0,0,0,0,0,0,0,0,1.0,0.1935483870967742,0.0,0.6774193548387096
0.035379792636020736,0.03791688234368333,139.23870290730963,0.6986498921727797,0,0,0,0,0,0,0,0,0,0,0,1.0,0.20967741935483866,0.0,0.6838709677419353
0.024220472597505,0.029407416469538927,139.24605263460845,0.7017626728218923,0,0,0,0,0,0,0,0,0,0,0,1.0,0.2258064516129032,0.0,0.6903225806451613
0.01185126998353389,0.022033643956742847,139.2533610457699,0.7048551389428821,0,0,0,0,0,0,0,0,0,0,0,1.0,0.24193548387096772,0.0,0.6967741935483871
0.0019243246115365894,0.015709832847898494,139.26062708841002,0.7079272905357491,0,0,0,1,0,0,0,0,0,0,0,1.0,0.25806451612903225,0.0,0.7032258064516129
-0.001604980304204774,0.010409817596242588,139.26784970978565,0.7109791276004931,0,0,0,0,0,0,0,0,0,0,0,1.0,0.27419354838709675,0.0,0.7096774193548387
0.0012390883313354948,0.006096781178934756,139.27502785680107,0.7140106501371142,0,0,0,0,0,0,0,0,0,0,0,1.0,0.29032258064516125,0.0,0.7161290322580646
0.005696460457437071,0.002710388824050048,139.28216047601435,0.7170218581456123,0,0,0,0,0,0,0,0,0,0,0,1.0,0.3064516129032258,0.0,0.7225806451612903
0.006796385941252548,0.00024352033590384803,139.28924651364426,0.7200127516259877,0,0,0,0,0,0,0,0,0,0,0,1.0,0.32258064516129037,0.0,0.7290322580645161
0.003937928974493043,-0.0011970519955696994,139.29628491557702,0.7229833305782399,0,0,0,0,0,0,0,0,0,0,0,1.0,0.3387096774193548,0.0,0.7354838709677419
3.137041340378968e-05,-0.0014537981046816141,139.3032746273734,0.7259335950023693,0,0,0,0,0,0,0,0,0,0,0,1.0,0.3548387096774194,0.0,0.7419354838709679
-0.003001617675001577,-0.0004619798269481102,139.31021459427606,0.728863544898376,0,0,0,0,0,0,0,0,0,0,0,1.0,0.37096774193548393,0.0,0.7483870967741936
-0.006111414119248725,0.0016731416653751436,139.3171037612167,0.7317731802662597,0,0,0,0,0,0,0,0,0,0,0,1.0,0.3870967741935484,0.0,0.7548387096774194
-0.01029292038685804,0.004728692449209447,139.32394107282371,0.7346625011060205,0,0,0,0,0,0,0,0,0,0,0,1.0,0.4032258064516129,0.0,0.7612903225806451
-0.013285665469868604,0.00845464889191811,139.3307254734299,0.7375315074176584,0,0,0,0,0,0,0,0,0,0,0,1.0,0.4193548387096773,0.0,0.7677419354838709
-0.010174639810753644,0.012580621725768185,139.33745590708037,0.7403801992011733,0,0,0,0,0,0,0,0,0,0,0,1.0,0.43548387096774194,0.0,0.7741935483870968
0.0028520350606054956,0.01672136040102153,139.34413131754036,0.7432085764565654,0,0,0,0,0,0,0,0,0,0,0,1.0,0.4516129032258064,0.0,0.7806451612903225
0.025282724846068173,0.020255173690958594,139.35075064830363,0.7460166391838344,0,0,0,0,0,0,0,0,0,0,0,1.0,0.46774193548387094,0.0,0.7870967741935484
